block,n,f,b,g,d
1.3025681E7,280.0,56.68667417518539,40.264607391809065,0.3,0.025
1.3025682E7,294.0,47.88732251841238,40.365268910288584,0.55,0.025
1.3025683E7,327.0,57.48305725396601,39.75978987663426,0.2,0.025
1.3025684E7,327.0,60.93421011721946,40.75378462355011,1.0,0.025
1.3025685E7,263.0,60.37703546754526,40.34624677731461,0.3,0.025
1.3025686E7,321.0,61.11835613346103,39.90243806276415,0.28,0.025
1.3025687E7,271.0,59.556745766764784,39.6231209963248,0.36,0.025
1.3025688E7,291.0,55.502861565224066,39.3061360283542,0.34,0.025
1.3025689E7,279.0,53.691035132974264,38.893421600056485,0.29,0.025
1.302569E7,283.0,52.53616704106493,38.40725383005578,0.25,0.025
1.3025691E7,299.0,47.140713490371915,38.75291911452628,0.68,0.025
1.3025692E7,312.0,59.568189643358366,38.55915451895365,0.4,0.025
1.3025693E7,297.0,75.03387705470915,38.462756632656266,0.45,0.025
1.3025694E7,275.0,59.084280155999565,38.174285957911344,0.35,0.025
1.3025695E7,323.0,52.38637700111313,37.94524024216388,0.38,0.025
1.3025696E7,315.0,54.24357324997076,37.736541420831976,0.39,0.025
1.3025697E7,301.0,48.10825110199334,37.75540969154239,0.51,0.025
1.3025698E7,281.0,75.37078095944067,37.52887723339313,0.38,0.025
1.3025699E7,281.0,61.779988161476695,37.997988198810546,0.75,0.025
1.30257E7,281.0,55.29737742200797,37.845996246015304,0.42,0.025
1.3025701E7,323.0,55.58951565394664,37.73245825727726,0.44,0.025
1.3025702E7,276.0,52.03195048020898,37.392866132961764,0.32,0.025
1.3025703E7,297.0,44.30898719210508,37.89766982575675,0.77,0.025
1.3025704E7,286.0,53.217940305920926,37.51869312749918,0.3,0.025
1.3025705E7,324.0,49.711143510241705,37.40613704811668,0.44,0.025
1.3025706E7,288.0,53.64275253279579,37.20040329435204,0.39,0.025
1.3025707E7,283.0,47.607175854164936,37.66540833553144,0.75,0.025
1.3025708E7,297.0,59.64443974040055,37.47708129385378,0.4,0.025
1.3025709E7,297.0,67.34315271611506,37.19600318414988,0.35,0.025
1.302571E7,297.0,49.43490250659484,37.90272724464872,0.88,0.025
1.3025711E7,325.0,54.8606621370366,37.694262244803156,0.39,0.025
1.3025712E7,305.0,55.73201000449385,37.52463806470154,0.41,0.025
1.3025713E7,308.0,45.90328247307585,37.88112212631621,0.69,0.025
1.3025714E7,309.0,55.90075204517696,37.786419321000416,0.45,0.025
1.3025715E7,272.0,59.65626244386754,37.52191438575341,0.36,0.025
1.3025716E7,287.0,46.642373377855584,37.85961161522519,0.68,0.025
1.3025717E7,282.0,53.38534650545846,37.575664528111005,0.35,0.025
1.3025718E7,302.0,48.64352002779648,38.23323865735295,0.85,0.025
1.3025719E7,305.0,54.54467076293533,37.94648936742281,0.35,0.025
1.302572E7,307.0,55.22578606250672,37.52907798438115,0.28,0.025
1.3025721E7,296.0,44.038914855286514,38.46730493399068,1.0,0.025
1.3025722E7,321.0,52.64462953113753,38.15956649451876,0.34,0.025
1.3025723E7,318.0,46.72587306834467,38.0450877950352,0.44,0.025
1.3025724E7,309.0,43.73781900057028,38.311403409600445,0.64,0.025
1.3025725E7,277.0,48.08310370853444,38.311403409600445,0.5,0.025
1.3025726E7,308.0,47.04021733861055,38.54127183005805,0.62,0.025
1.3025727E7,315.0,63.37996938270633,38.19440038358753,0.32,0.025
1.3025728E7,313.0,42.43127587454189,39.149260393177215,1.0,0.025
1.3025729E7,289.0,48.04587234350321,39.67777540848511,0.77,0.025
1.302573E7,283.0,56.33499276569204,39.241319878991774,0.28,0.025
1.3025731E7,311.0,49.97400998357151,39.75145703741866,0.76,0.025
1.3025732E7,310.0,48.178071808213936,40.74524346335412,1.0,0.025
1.3025733E7,310.0,46.24859060316908,41.763874549937974,1.0,0.025
1.3025734E7,295.0,47.35516096530376,42.80797141368642,1.0,0.025
